id,pred_label,pred_score,top2_label,top2_score,weak_label,rule_hits,uncertainty,score_gap,selection_reason,subject_summary,content_summary,manual_label,notes
i4uPljhb9J,black_industry_or_policy_violation,0.3481008073958758,advertisement,0.3331364907536178,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6518991926041242,0.014964316642258002,boundary_focus,DpmYUpi《经济研究导刊》征稿  经济类核心期刊,"14时51分33秒《经济研究导刊》征稿  经济类核心期刊denghl

 

可《经济研究导刊》由黑龙江出版集团主管，黑龙江省报刊出版有限公司主办，大16开，旬刊，综合类期刊，第二，三届北方优秀期刊，经济类核心期刊。中国知网，中国核心期刊（遴选）期刊收录期刊，中国学术期刊（光盘版）万方、维普、龙源网全文收录期刊。国内统一刊号CN 23-1533/F，国际刊号ISSN  167",advertisement,
3UxpDAir07,black_industry_or_policy_violation,0.3481008073958758,advertisement,0.3331364907536178,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.6518991926041242,0.014964316642258002,boundary_focus,锎谱3%（嘌）电V；137-6496-8840  繆经理    9:23,"电微同号：缪经理
137－6496－8840
业务QQ；2783033341
打扰请谅解！",black_industry_or_policy_violation,
JG6Rnw4V2B,black_industry_or_policy_violation,0.3481008073958758,advertisement,0.3331364907536178,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.6518991926041242,0.014964316642258002,boundary_focus,锎谱3%（嘌）电V；137-6496-8840  繆经理    23:50,"电微同号：缪经理
137－6496－8840
业务QQ；2783033341
打扰请谅解！",black_industry_or_policy_violation,
0MNZqcL7Aa,black_industry_or_policy_violation,0.3544317844108336,phishing,0.3393161269939933,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.6455682155891664,0.015115657416840345,strong_conflict,11.29，西安市，高标准农田建设项目规划编制与项目管理及案例分析培训班，诚邀您参加。 (AD),2019年中央一号文件对规范高标准农田建设项目提出了明确要求。加快统一编制高标准农田建设规划，是统筹布局当前和今后一个时期农田建设工作，确保顺利完成建设指标任务，加快推动农业农村高质量优先发的重要举措。在全国冬春农田水利基本建设电视电话会议时李克强总理强调&ldquo;要强化规划布局&rdquo;，胡春华副总理提到&ldquo;要发挥规划统领作用，抓紧编制新阶段全国高标 准农田,advertisement,
3POoN0W8gX,black_industry_or_policy_violation,0.3544317844108336,phishing,0.3393161269939933,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.6455682155891664,0.015115657416840345,strong_conflict,11.29，西安市，高标准农田建设项目规划编制与项目管理及案例分析培训班，诚邀您参加。 (AD),2019年中央一号文件对规范高标准农田建设项目提出了明确要求。加快统一编制高标准农田建设规划，是统筹布局当前和今后一个时期农田建设工作，确保顺利完成建设指标任务，加快推动农业农村高质量优先发的重要举措。在全国冬春农田水利基本建设电视电话会议时李克强总理强调&ldquo;要强化规划布局&rdquo;，胡春华副总理提到&ldquo;要发挥规划统领作用，抓紧编制新阶段全国高标 准农田,advertisement,
ozYFEslrCX,black_industry_or_policy_violation,0.3792175682791887,advertisement,0.3633246598058897,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6207824317208113,0.015892908473298994,boundary_focus,IF可-开-当-地-正-20:38-发-票电话136=4098=2371李QQ3060=6879=15咨询,,black_industry_or_policy_violation,
IGQY9KZDuy,black_industry_or_policy_violation,0.2896833741919448,advertisement,0.2725566094338711,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7103166258080552,0.017126764758073676,boundary_focus,2019年11月01日《知识经济》征稿函,"yuhua《知识经济》征稿函柯陵孝

cjdpaR《知识经济》半月刊，由重庆市科协主管， ISSN 1007-3825 CN 50-1058/F邮发代号 78-94中国学术期刊光盘版入编期刊，全国优秀科技期刊，中国学术期刊综合评价数据库来源期刊，中文科技数据原文收录期刊，2007年7月后全新改版，以理论探讨和学术研究为主，致力于反映社会科学类、自然科学类诸方面相关领域的理论研究与科学研究成",advertisement,
CtdLix9BJP,black_industry_or_policy_violation,0.2896833741919448,advertisement,0.2725566094338711,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7103166258080552,0.017126764758073676,boundary_focus,gslv《当代经济》征稿,"他面前■中国经济类核心期刊  ■全国中心城市经济运行会工作期刊

gslv■湖北省高评委认定核心期刊     ■湖北省社科类优秀期刊

 

《当代经济》征稿

 

产任《当代经济》国内刊号：CN 42-1430/F，国际刊号：ISSN 1007-9378 ，邮发代号38-188。中国期刊网、中国知网、万方、维普网全文收录。

 

2015年《当代经济》全新改版",advertisement,
mR7y9Hdcsi,black_industry_or_policy_violation,0.3154545722083567,advertisement,0.2980997107667024,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6845454277916432,0.017354861441654323,boundary_focus,销售渠道建设与管理,"销售渠道建设与管理

Sales Channel Construction and Management



时间/Time：2019-11-21-22

时间/Time：2019-12-19-20

时间/Time：2020-03-19-20



地点/Location：深圳 Shenzhen

地点/Location：上海Shanghai",advertisement,
kuoxt24feL,black_industry_or_policy_violation,0.3296748958223982,phishing,0.3050446144317362,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {}}",0.6703251041776017,0.02463028139066198,strong_conflict,,"尊敬的用户：info@starhelmet.com 

 您的邮箱配额已满
 这可能会导致您的邮箱故 障或您可能无法再接收更 多的电子邮件

 要继续使用您的邮箱，您 需要立即升级您的邮箱配 额。 这项服务是免费的。 

 

升级邮箱配额这里


 一旦升级完成，您的邮 箱将有效地工作。 

 邮件管理员 2019",phishing,
GUAIrsTZ8N,black_industry_or_policy_violation,0.2593987461343927,impersonation,0.2324754801377477,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""content\"", \""from\""]}"", ""risk_flags"": {}}",0.7406012538656073,0.02692326599664499,strong_conflict,YOU HAVE 7 PENDING MESSAGES,"lzj@jiulong-chem.com 5 阻止传入消息


截至 2019 年 11 月 06 日 08：15 AM （UTC） 之前，您有 7 条传入待定邮件
下面列出，以及可以执行的操作:
立即验证 lzj@jiulong-chem.com 并将消息发送到收件箱.



谢谢,

jiulong-chem.com  @电子邮件管理员",impersonation,
qKe9j8SVmg,black_industry_or_policy_violation,0.2977919767160466,phishing,0.2706166951744641,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.7022080232839534,0.027175281541582552,strong_conflict,外贸真的这么难做吗？坐等，展会，平台 NO,,advertisement,
LBtF7GyDah,black_industry_or_policy_violation,0.2961498516796659,phishing,0.2665530893036922,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.7038501483203341,0.029596762375973695,strong_conflict,lzb.ac.cn - 温馨提醒：您的公司电子邮件已被列为已取消,"温馨提醒：您的公司电子邮件已被列为已取消。


尊敬的用户

您的免费公司电子邮件已进入7天锁定期，锁定期结束后将被暂停。请通过企业邮箱用户登录页面登录解锁您的帐户。

无法解锁电子邮件将导致停用，我们建议您备份您的消息和联系人，以避免信息丢失。 

感谢您的使用。",impersonation,
cUsWYkG2jw,black_industry_or_policy_violation,0.2961498516796659,phishing,0.2665530893036922,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.7038501483203341,0.029596762375973695,strong_conflict,sibcb.ac.cn - 温馨提醒：您的公司电子邮件已被列为已取消,"温馨提醒：您的公司电子邮件已被列为已取消。


尊敬的用户

您的免费公司电子邮件已进入7天锁定期，锁定期结束后将被暂停。请通过企业邮箱用户登录页面登录解锁您的帐户。

无法解锁电子邮件将导致停用，我们建议您备份您的消息和联系人，以避免信息丢失。 

感谢您的使用。",impersonation,
l8P32wOY4a,black_industry_or_policy_violation,0.3084457394162129,phishing,0.2775153062109292,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.691554260583787,0.030930433205283714,strong_conflict,避免帐户停用，为您的帐户添加更多空间,"帐户  chenye@caac.gov.cn, 




您已达到电子邮件大小的98％，请点击下方立即执行更多空间。




立即免费增加80GB




但是，您将在24小时内完成此警告，否则您的所有电子邮件数据将被完全删除以释放空间。 




Postmaster Service",phishing,
h13QisKvm2,black_industry_or_policy_violation,0.2638365436777878,malicious_link_or_attachment,0.2316915737190083,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.7361634563222121,0.032144969958779496,strong_conflict,2020年第二十八届中国西部航空航天军工展 张娟 17777803583,,black_industry_or_policy_violation,
MuRU2fhQat,black_industry_or_policy_violation,0.2900058515292684,phishing,0.2554896255507247,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7099941484707315,0.0345162259785437,strong_conflict,在 DCSERVER2.SQBZ.BMW.COM.CN 上检测到多个高风险入侵,"SymantecTM Endpoint Protection Small Business Edition 
我们的系统在组 Default Group 内的 DCSERVER2.SQBZ.BMW.COM.CN 上检测到 2 个入侵。
突发事件日期状态IPS 警报名称攻击特征2019/10/31 23:52:52BlockedAttack: an intrusion attempt was",impersonation,
Na2mJEOPhc,black_industry_or_policy_violation,0.3145884659552407,advertisement,0.277906943550132,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""impersonation\"": [\""fromname\"", \""from\""]}"", ""risk_flags"": {}}",0.6854115340447593,0.03668152240510869,strong_conflict,锎谱（嘌）电V；137-6496-8840  繆经理    1:40,"电微同号：缪经理
137－6496－8840
业务QQ；2783033341
打扰请谅解！",black_industry_or_policy_violation,
pDbWTywPGI,black_industry_or_policy_violation,0.2720964000207214,phishing,0.2223973618121003,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.7279035999792787,0.049699038208621094,strong_conflict,通知：--紧急//约//稿SCI--,,advertisement,
Wr2iBp3Psh,black_industry_or_policy_violation,0.2720964000207214,phishing,0.2223973618121003,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.7279035999792787,0.049699038208621094,strong_conflict,通知：--紧急//约//稿SCI--,,advertisement,
1xNhaWvsEy,black_industry_or_policy_violation,0.3053226286853845,phishing,0.2539841951867038,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""malicious_link_or_attachment\"": [\""content\""]}"", ""risk_flags"": {}}",0.6946773713146155,0.051338433498680724,strong_conflict,,"资料  |  信息  |  Meet Me面对面  Meet Me面对面  你有兴趣吗？  否  是  你有兴趣吗？  否  是  免费应用程序下载： 管理我的账户和电子邮件设置。 

 hi5 的所有电子邮件都将从我们的官方地址 @tagged.com或 @taggedmail.com 域名发出，发送到你注册的电子邮件地址。我们永远不会使用任何其它地址给你发邮件。 101A Clay",advertisement,
0SBvHqG7oE,black_industry_or_policy_violation,0.2849814165398358,phishing,0.2274763664950796,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.7150185834601641,0.05750505004475617,strong_conflict,暂停您的帐户,"電子郵件配額: (98% 充分) 

services@gzeport.com

您的電子郵件配額已達到98％，即將超出限制。 
請按照下面的鏈接將您的配額免費升級到25GB，以免丟失電子郵件數據。 

升級電子郵件配額 


消息來源: 電郵管理員",impersonation,
uEDzWgSRnZ,black_industry_or_policy_violation,0.3167111767451796,phishing,0.2566629818164251,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""impersonation\"": [\""fromname\"", \""from\""]}"", ""risk_flags"": {}}",0.6832888232548204,0.06004819492875452,strong_conflict,锎谱（嘌）电V；137-6496-8840  繆经理    7:52,"电微同号：缪经理
137－6496－8840
业务QQ；2783033341
打扰请谅解！",black_industry_or_policy_violation,
ZD6IndSRO1,black_industry_or_policy_violation,0.3148085871021437,advertisement,0.2539164429717805,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""content\""], \""impersonation\"": [\""from\""], \""malicious_link_or_attachment\"": [\""content\""]}"", ""risk_flags"": {}}",0.6851914128978562,0.0608921441303632,strong_conflict,单老师，您好！12月中旬海口会议邀请函,"尊敬的单老师，您好：
    中国农业技术推广协会关于举办2019园艺年会 会议资料会务组已发送至各个参会代表， 如单老师您参会，请及时将回执回复与我们。若无法参会也烦请告知下，谢谢！
 

注：若无收到通知，可从中转站下载查看，谢谢

 



会务组、常腾起",advertisement,
SumcxzIEJN,black_industry_or_policy_violation,0.2733413682748963,phishing,0.2108205774309467,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {}}",0.7266586317251037,0.0625207908439496,strong_conflict,SF Express 装船。,"你好amy@huaweitextile.com

跟踪您的包裹。

点击下面查看您当前的运输状态。

当前状态跟踪


Terms & Conditions | Privacy Statement",phishing,
